41.4069333333,-73.9703266667,586062.90034,4584443.63284
41.4069333333,-73.9703266667,586062.90034,4584443.63284
41.4069333333,-73.9703266667,586062.90034,4584443.63284
41.4069333333,-73.9703266667,586062.90034,4584443.63284
41.40693,-73.970325,586063.044046,4584443.26443
41.40693,-73.970325,586063.044046,4584443.26443
41.40693,-73.970325,586063.044046,4584443.26443
